loc,address,value,geo,levels,type,size
"(-12.428358004884391, -78.14663492729036)","Ruta U-548, km 14, Región de Atacama",$4085.74 USD,---,10,oficinas,342.90 mts2
"(-7.5407187881797775, -77.51047568343664)","Los Lirios 1620 Piso 4
San Fabián, Región de Ñuble, 2365300",$4184.70 USD,---,4,comercial,982.46 mts2
"(-9.593732085124635, -74.64642156658955)","Pedro Sáez 237
Empedrado, Región del Maule, 5226880",$4387.47 USD,---,6,vivienda,1006.70 mts2
"(-13.007501894649328, -72.3412127886212)","Ruta T-68, km 27, Región de Los Lagos",$4857.52 USD,---,7,vivienda,1458.06 mts2
"(-9.52729291573068, -75.50652508085312)","Calle Freire 319 Of. 185
Calle Larga, Región de Valparaíso",$4399.89 USD,---,7,vivienda,1847.21 mts2
"(-10.26752009327719, -76.09241653776152)","Calle Los Alerces 537 Piso 8
San Pablo, Región de Los Lagos, 7889790",$3833.02 USD,---,8,vivienda,1464.37 mts2
"(-10.627476669655081, -75.49479217671016)","Arturo Prat 2166
Torres del Paine, Región de Magallanes y de la Antártica Chilena, 2300240",$3773.88 USD,---,4,comercial,789.74 mts2
"(-13.586013852120736, -76.1830775522992)","Calle Camila Riquelme 117
Padre Hurtado, Región Metropolitana",$4107.79 USD,---,10,vivienda,1956.51 mts2
"(-10.546532863475353, -73.24922763827503)","Ruta T-38, km 30, Región del Libertador General Bernardo O'Higgins",$4700.60 USD,---,8,comercial,1081.81 mts2
"(-10.328323439458769, -75.17597901704839)","Calle Isidora Salazar 7
Iquique, Región de Tarapacá",$4741.00 USD,---,3,comercial,414.60 mts2
"(-11.28229347663391, -75.11581879546117)","Pedro Montt 897 Piso 13
Santa Cruz, Región del Libertador General Bernardo O'Higgins",$2382.60 USD,---,4,oficinas,719.19 mts2
"(-11.79241943138703, -73.89576572384271)","Calle Lautaro 5269 Dpto. 72
La Unión, Región de Los Ríos, 0124600",$2321.39 USD,---,3,comercial,374.20 mts2
"(-9.210126370824844, -71.30185951212201)","Av. Raúl Gallegos 637
La Granja, Región Metropolitana, 7215220",$4239.59 USD,---,7,comercial,1803.44 mts2
"(-12.092752514666527, -73.95570133523995)","Ruta 5 Norte, km 220",$3750.69 USD,---,10,oficinas,55.57 mts2
"(-13.484337138963395, -75.21027580254335)","Ruta T-86, km 30, Región de Atacama",$2730.51 USD,---,8,comercial,402.23 mts2
"(-10.329258241651454, -77.06565587461695)","Ruta T-24, km 20, Región del Libertador General Bernardo O'Higgins",$2940.06 USD,---,6,oficinas,1166.59 mts2
"(-11.15161501294425, -75.77289023970138)","Avda. Diego Cárdenas 547 Piso 75
Yerbas Buenas, Región del Maule",$3106.27 USD,---,4,comercial,206.81 mts2
"(-12.203498990693351, -77.1084848531739)","Calle José Pérez 61
Romeral, Región del Maule, 0786380",$3757.43 USD,---,9,comercial,1243.42 mts2
"(-11.033766404392935, -77.20371797588062)","Ruta 790-CH, km 24, Región de Atacama",$3213.82 USD,---,0,comercial,1603.27 mts2
"(-9.731830179296985, -76.30454135418884)","Ruta 5 Norte, km 31",$2793.64 USD,---,5,vivienda,1690.51 mts2
"(-11.199894377515456, -74.28403174536984)","Enrique Mac Iver 315 Piso 47
Curanilahue, Región del Biobío",$4128.22 USD,---,1,comercial,1434.94 mts2
"(-10.324251886108705, -75.4969341162385)","Calle Álvaro Casanova 62
Cochrane, Región de Aysén del General Carlos Ibáñez del Campo",$2686.77 USD,---,2,oficinas,1204.69 mts2
"(-10.141561538534656, -76.27635771756096)","Arturo Prat 6521 Dpto. 967
Puchuncaví, Región de Valparaíso, 6090590",$4661.88 USD,---,0,comercial,1879.93 mts2
"(-11.47945580567536, -78.12248141249209)","María Parra 5969 Of. 545
Constitución, Región del Maule",$3070.55 USD,---,6,oficinas,1641.40 mts2
"(-8.41624728150969, -76.18443252984032)","Ruta 5 Sur, km 748",$3350.23 USD,---,1,vivienda,826.97 mts2
"(-10.530887710773905, -72.08796168036109)","Calle Camila Villegas 451
Curanilahue, Región del Biobío, 6450490",$3864.22 USD,---,9,vivienda,1012.86 mts2
"(-8.373409388810664, -78.55918291451006)","Calle Ayelén Urrutia 649 Of. 207
La Estrella, Región del Libertador General Bernardo O'Higgins, 3848870",$2464.92 USD,---,9,oficinas,1416.64 mts2
"(-11.115524553678828, -72.54640859060746)","Jean Lizana 7502 Dpto. 758
Quilicura, Región Metropolitana, 6966580",$2415.86 USD,---,3,vivienda,1679.05 mts2
"(-10.272047850449255, -71.9823684549158)","Calle Alicia Rivera 214 Dpto. 917
Palmilla, Región del Libertador General Bernardo O'Higgins",$3724.24 USD,---,4,comercial,307.89 mts2
"(-11.886654171337504, -78.35001756952302)","Calle Las Araucarias 73 Dpto. 46
Conchalí, Región Metropolitana, 8860370",$4558.20 USD,---,0,comercial,1058.12 mts2
"(-10.223477267791978, -74.851148061393)","Ruta U-684, km 19, Región de La Araucanía",$3661.26 USD,---,7,oficinas,801.03 mts2
"(-10.594574471006233, -75.62625944007735)","Ruta T-76, km 14, Región de Antofagasta",$3544.42 USD,---,7,comercial,1504.53 mts2
"(-13.221430483202882, -73.95465672690449)","Ruta 5 Sur, km 227",$4305.60 USD,---,10,oficinas,1411.11 mts2
"(-9.901767340048494, -73.38459992513214)","Ruta 5 Sur, km 864",$4932.32 USD,---,3,vivienda,1944.60 mts2
"(-13.052261718736982, -71.45659993059064)","Avda. Las Manzanillas 9773
La Cruz, Región de Valparaíso, 5386120",$4074.91 USD,---,1,oficinas,498.11 mts2
"(-12.725666759711979, -75.47204947686215)","Eliodoro Yáñez 89
Río Hurtado, Región de Coquimbo, 4983100",$2148.69 USD,---,9,vivienda,1835.95 mts2
"(-14.379626982046155, -74.31383821198496)","Carlos Vergara 45 Of. 633
Talcahuano, Región del Biobío",$2956.90 USD,---,8,vivienda,141.93 mts2
"(-9.537915041844233, -76.53017066005775)","Manuel Rodríguez 4 Piso 92
Chaitén, Región de Los Lagos",$3452.41 USD,---,3,oficinas,1694.58 mts2
"(-11.922843101906702, -77.0813512214734)","Ruta 5 Norte, km 414",$2536.57 USD,---,6,comercial,194.55 mts2
"(-13.215447400104821, -72.12267566432078)","Calle Paulina Saavedra 18 Piso 0
Lago Ranco, Región de Los Ríos",$3334.43 USD,---,3,vivienda,1583.96 mts2
"(-11.114024460646121, -75.18209926323357)","Calle Miguel Núñez 63
Contulmo, Región del Biobío",$4628.65 USD,---,10,vivienda,266.91 mts2
"(-9.89261050136984, -69.80230962044054)","Ruta 181-CH, km 13, Región Metropolitana",$4539.94 USD,---,8,comercial,844.49 mts2
"(-9.11894922885017, -72.82914573267006)","Calle Karina Sáez 8600
Nacimiento, Región del Biobío",$3192.06 USD,---,9,comercial,362.48 mts2
"(-11.443880880211552, -77.29309689377814)","Ruta T-36, km 1, Región de Atacama",$3110.12 USD,---,5,vivienda,1152.75 mts2
"(-11.820086815760082, -78.32345586284744)","Calle Las Hortensias 502 Piso 69
San Felipe, Región de Valparaíso, 9480090",$3225.21 USD,---,8,comercial,1200.65 mts2
"(-12.996036875796927, -73.42816849676056)","Avda. Arturo Prat 69
Pumanque, Región del Libertador General Bernardo O'Higgins",$4101.52 USD,---,7,comercial,797.04 mts2
"(-12.795942388845589, -76.01741362348903)","Avda. Las Malvas 853
Lumaco, Región de La Araucanía, 0725780",$2518.91 USD,---,3,oficinas,1422.23 mts2
"(-11.519224349173898, -77.46315120881323)","Vicente Arancibia 9559
Purén, Región de La Araucanía, 7973180",$2161.34 USD,---,9,comercial,1509.19 mts2
"(-7.490521360170003, -75.25661336327187)","Avda. Los Robles 190 Of. 769
Pumanque, Región del Libertador General Bernardo O'Higgins",$4383.19 USD,---,2,comercial,1015.08 mts2
"(-11.638009546505993, -75.15361928922476)","Ruta T-93, km 18, Región de Antofagasta",$4447.19 USD,---,9,comercial,462.73 mts2
"(-10.169911800591601, -72.14556775023975)","Calle Las Rosas 31
Navidad, Región del Libertador General Bernardo O'Higgins",$4141.66 USD,---,8,oficinas,985.84 mts2
"(-10.252093817261512, -73.09219200046654)","Ruta 628-CH, km 28, Región Metropolitana",$3509.52 USD,---,10,oficinas,434.26 mts2
"(-8.756661397563914, -72.20829205444437)","Avenida María Díaz 899 Dpto. 380
Ñiquén, Región de Ñuble",$3643.75 USD,---,2,comercial,301.11 mts2
"(-10.254143096822627, -75.45101466513148)","Calle Lautaro 1776 Of. 5993
Hijuelas, Región de Valparaíso, 6309660",$4365.86 USD,---,4,comercial,1500.11 mts2
"(-9.204662711376391, -72.5913382735132)","Avenida Hortensia Carrasco 11
Los Muermos, Región de Los Lagos",$3084.79 USD,---,9,oficinas,919.68 mts2
"(-8.308914278267556, -73.3504048217881)","María Sáez 379
Punta Arenas, Región de Magallanes y de la Antártica Chilena, 8419410",$3877.49 USD,---,3,vivienda,581.99 mts2
"(-10.837372739520518, -77.28589484151242)","Calle Pascal Leal 52
Los Ángeles, Región del Biobío, 7788840",$3109.50 USD,---,6,vivienda,606.31 mts2
"(-11.567030363622825, -75.32955184586443)","José Silva 5507
Coinco, Región del Libertador General Bernardo O'Higgins",$3519.59 USD,---,1,oficinas,405.58 mts2
"(-6.796901749982145, -79.17114300853645)","Calle Génesis Espinoza 6661
Melipilla, Región Metropolitana",$3769.95 USD,---,2,oficinas,1190.14 mts2
"(-6.123482903992494, -77.41600705339663)","Javier Espinoza 4762
Estación Central, Región Metropolitana",$3019.52 USD,---,1,oficinas,86.42 mts2
"(-12.38632033886275, -77.02136563517135)","Domingo Santa María 4 Of. 9666
Cisnes, Región de Aysén del General Carlos Ibáñez del Campo",$2415.93 USD,---,4,comercial,887.03 mts2
"(-10.863228340645145, -74.79412590046712)","Calle Hugo Fernández 99 Dpto. 150
Quillón, Región de Ñuble, 2542560",$4183.48 USD,---,4,comercial,329.31 mts2
"(-10.389164887911582, -76.40639654292762)","Calle Los Calafates 38 Of. 7362
San Juan de la Costa, Región de Los Lagos",$4995.68 USD,---,3,vivienda,1986.14 mts2
"(-10.862664746197519, -76.12328386415176)","Calle Los Copihues 62 Of. 6137
Quirihue, Región de Ñuble, 4401550",$3705.48 USD,---,1,oficinas,1748.73 mts2
"(-5.340382177206886, -72.98857303365469)","Calle Los Naranjos 69
María Elena, Región de Antofagasta",$2343.67 USD,---,7,vivienda,578.07 mts2
"(-10.311376606836012, -76.70570650560363)","Av. Alberto Soto 6128 Dpto. 4465
Lautaro, Región de La Araucanía, 4431790",$2824.80 USD,---,6,vivienda,241.20 mts2
"(-10.191287582418575, -71.07109013352259)","Alonso de Ribera 7094 Of. 587
Arauco, Región del Biobío",$3234.96 USD,---,9,vivienda,1069.61 mts2
"(-11.555275439158468, -73.36332057223143)","Walter Álvarez 3 Piso 98
Quillón, Región de Ñuble",$4590.96 USD,---,10,vivienda,1338.75 mts2
"(-11.590705073013526, -75.35305299931161)","Domingo Santa María 6053 Piso 9
Pemuco, Región de Ñuble, 9407480",$4824.91 USD,---,7,oficinas,1623.63 mts2
"(-11.942689613340363, -70.70594720749997)","Ruta 317-CH, km 6, Región de Los Lagos",$3424.11 USD,---,6,comercial,1617.90 mts2
"(-10.843324581236438, -76.60112380077534)","Los Alerces 83 Dpto. 711
Nogales, Región de Valparaíso",$2176.97 USD,---,9,vivienda,645.23 mts2
"(-11.200972507982154, -73.45474477926906)","Camino Lastarria 4459 Dpto. 31
Victoria, Región de La Araucanía, 5491950",$4743.10 USD,---,7,comercial,29.19 mts2
"(-13.835338306369659, -75.5492688427635)","Calle Esmeralda 906
Pelarco, Región del Maule",$2000.01 USD,---,3,comercial,1166.00 mts2
"(-7.569525590509563, -76.50265174703857)","Avenida Los Cactus 47
Palena, Región de Los Lagos, 5181190",$4140.48 USD,---,9,comercial,1621.84 mts2
"(-8.379499448877011, -75.14099834114108)","Sergio Castro 943
Quemchi, Región de Los Lagos, 7675990",$2593.18 USD,---,2,oficinas,1585.13 mts2
"(-11.89746531024201, -75.26051384210366)","Ruta 5 Sur, km 606",$3156.92 USD,---,2,vivienda,214.92 mts2
"(-11.234100590400038, -78.66169201532234)","José Manuel Balmaceda 2175
Pichilemu, Región del Libertador General Bernardo O'Higgins, 0112580",$3526.52 USD,---,8,comercial,377.44 mts2
"(-12.312028776252411, -79.44097230201228)","Avenida Los Naranjos 4041 Piso 88
Cerro Navia, Región Metropolitana, 2081890",$2230.82 USD,---,1,oficinas,231.79 mts2
"(-9.297945125660211, -73.09406468961606)","Calle Gabriela Mistral 6777 Of. 1556
Chañaral, Región de Atacama",$2721.16 USD,---,10,vivienda,1734.44 mts2
"(-10.382362332278113, -77.16162255782172)","Matías Alvarado 95 Of. 969
San Fabián, Región de Ñuble",$3631.09 USD,---,10,comercial,1094.54 mts2
"(-11.801111560534364, -72.94014036637984)","Calle Gabriela Mistral 251 Piso 1
Temuco, Región de La Araucanía",$3836.44 USD,---,9,comercial,1833.34 mts2
"(-11.441467497683494, -70.7709028349567)","Alonso de Ribera 348 Piso 3
Talagante, Región Metropolitana",$4382.30 USD,---,4,vivienda,807.22 mts2
"(-10.691424773275351, -76.08856425550702)","Calle Arturo Alessandri 563 Of. 3298
Futrono, Región de Los Ríos, 0547030",$4402.12 USD,---,8,comercial,1705.46 mts2
"(-10.530073240942496, -75.35322469221335)","Simón Alegría 161
Antofagasta, Región de Antofagasta, 9426480",$4643.80 USD,---,8,comercial,262.67 mts2
"(-13.194768947913868, -74.65387327854761)","José Manríquez 41
Mulchén, Región del Biobío, 2246570",$2682.78 USD,---,0,comercial,1305.85 mts2
"(-11.875895048502798, -76.52989774099474)","Ramón Carnicer 13
Paredones, Región del Libertador General Bernardo O'Higgins",$2017.06 USD,---,7,oficinas,93.03 mts2
"(-12.895071551221752, -72.36780278607293)","Calle Los Naranjos 9651
Santa Cruz, Región del Libertador General Bernardo O'Higgins, 8486040",$2832.50 USD,---,8,oficinas,903.71 mts2
"(-6.858942265834658, -74.63194369930297)","Antonio Varas 206
Arica, Región de Arica y Parinacota, 5328620",$3797.18 USD,---,0,oficinas,1953.87 mts2
"(-11.375480813827846, -79.32554735326794)","Calle Picarte 226
El Monte, Región Metropolitana",$2039.89 USD,---,0,comercial,1907.90 mts2
"(-9.132444250166763, -74.59476642929059)","Manuel Rodríguez 5619 Piso 44
Lo Prado, Región Metropolitana, 0070470",$2404.99 USD,---,6,oficinas,262.50 mts2
"(-10.08383966558726, -73.48481022342403)","Los Robles 879
María Elena, Región de Antofagasta",$2881.05 USD,---,4,comercial,807.78 mts2
"(-9.048694314565555, -76.91136080723558)","Calle Jorge Parra 5054
Pelluhue, Región del Maule, 8636400",$4637.79 USD,---,6,comercial,872.14 mts2
"(-9.186435653547754, -73.98883510313797)","Ruta 520-CH, km 7, Región de Antofagasta",$3961.45 USD,---,10,oficinas,1748.79 mts2
"(-12.007235593328492, -76.70456800735553)","Calle Las Margaritas 330
Los Vilos, Región de Coquimbo",$4692.04 USD,---,1,vivienda,1874.63 mts2
"(-8.985329687140588, -77.46933515379857)","Calle Guillermo Rojas 201
Coelemu, Región de Ñuble",$3898.14 USD,---,7,oficinas,445.43 mts2
"(-10.362939495944419, -73.40059462919926)","Los Naranjos 4 Of. 6936
Coronel, Región del Biobío",$2054.83 USD,---,5,comercial,1553.55 mts2
"(-13.144741021643581, -74.11774875786081)","Domingo Santa María 32
Santo Domingo, Región de Valparaíso",$3414.28 USD,---,2,oficinas,1974.04 mts2
"(-13.599183581046288, -77.24610887686129)","Barros Arana 97 Of. 3241
Pumanque, Región del Libertador General Bernardo O'Higgins, 2989160",$4734.29 USD,---,5,vivienda,189.91 mts2
"(-12.245664339241001, -75.5794247844835)","Gustavo Mora 413 Dpto. 655
Limache, Región de Valparaíso, 6462860",$4278.74 USD,---,7,vivienda,837.99 mts2
"(-10.609628885532473, -78.29249493046308)","Rosa Alvarado 354
Primavera, Región de Magallanes y de la Antártica Chilena",$2746.74 USD,---,8,oficinas,577.08 mts2
"(-12.68625058330719, -75.03246768182693)","Calle Franklin Araya 94
Calera, Región de Valparaíso",$4589.81 USD,---,2,vivienda,1380.86 mts2
"(-8.947189981588023, -75.45676518608084)","Ruta U-117, km 33, Región de Magallanes y de la Antártica Chilena",$3522.34 USD,---,4,comercial,601.93 mts2
"(-11.416447559546336, -72.44763642465226)","Gustavo Castillo 7036
Renca, Región Metropolitana",$2454.49 USD,---,3,comercial,539.11 mts2
"(-10.375840303215735, -74.20308352047034)","Los Tilos 4293 Dpto. 04
Santa Cruz, Región del Libertador General Bernardo O'Higgins",$4347.21 USD,---,6,oficinas,598.01 mts2
"(-9.279965588146553, -73.79192329864517)","Ruta T-99, km 27, Región del Libertador General Bernardo O'Higgins",$3153.04 USD,---,3,vivienda,561.60 mts2
"(-10.567062121859479, -78.35417490507751)","Ruta 5 Norte, km 782",$2575.83 USD,---,9,oficinas,958.08 mts2
"(-14.206976049512656, -70.98773629653765)","Ruta T-86, km 34, Región de Aysén del General Carlos Ibáñez del Campo",$2326.23 USD,---,2,comercial,455.38 mts2
"(-8.768968135606087, -74.42038151386042)","Las Mandarinas 4553 Of. 8888
Palena, Región de Los Lagos, 9335430",$4245.28 USD,---,3,oficinas,143.53 mts2
"(-11.199394340688938, -73.02275670765778)","Calle Fernanda Baeza 8954 Of. 8406
Codegua, Región del Libertador General Bernardo O'Higgins",$4172.50 USD,---,0,vivienda,1209.22 mts2
"(-9.496934951248232, -73.83713734786186)","Ruta 5 Norte, km 909",$3075.55 USD,---,9,comercial,1776.99 mts2
"(-12.96599686617175, -76.44956038037945)","Colo Colo 7742 Dpto. 405
Coelemu, Región de Ñuble, 2962320",$3528.55 USD,---,7,vivienda,817.67 mts2
"(-12.633174904779594, -71.06695836338093)","Padre Alberto Hurtado 434 Piso 9
Pudahuel, Región Metropolitana",$3930.82 USD,---,2,vivienda,1757.13 mts2
"(-10.506084515665918, -77.3697625281724)","Ruta 5 Norte, km 358",$3571.49 USD,---,8,comercial,774.15 mts2
"(-11.335983266953125, -72.94846034785061)","Caupolicán 22 Of. 174
San Juan de la Costa, Región de Los Lagos, 2576360",$2266.52 USD,---,6,comercial,1842.65 mts2
"(-11.22470618027167, -76.85835631673959)","Los Carrera 71
Valdivia, Región de Los Ríos",$4419.31 USD,---,10,oficinas,992.03 mts2
"(-12.650870180427342, -73.57488940442568)","Ruta T-30, km 11, Región del Biobío",$2253.75 USD,---,0,vivienda,1156.09 mts2
"(-11.546241137451064, -72.17361692020883)","Av. Jean Albornoz 62
Laja, Región del Biobío, 8736560",$4487.99 USD,---,5,oficinas,622.00 mts2
"(-11.262291399196316, -70.09764446833402)","Patricia Zurita 724 Of. 349
Los Ángeles, Región del Biobío",$4933.86 USD,---,4,vivienda,783.25 mts2
"(-8.954227332157306, -74.10641345892954)","Calle Isabella Morales 103
Concón, Región de Valparaíso, 4255260",$2120.34 USD,---,4,comercial,116.52 mts2
"(-8.774861150560024, -73.19331235832814)","Ruta U-242, km 1, Región de Aysén del General Carlos Ibáñez del Campo",$4375.54 USD,---,10,vivienda,348.23 mts2
"(-8.729079529158867, -75.76997621572103)","Avda. Patricio Lynch 36 Dpto. 58
Loncoche, Región de La Araucanía",$4856.21 USD,---,9,vivienda,1586.54 mts2
"(-11.336444675269759, -79.92334631256128)","Av. Irarrázabal 9355
Freirina, Región de Atacama, 3909400",$3042.87 USD,---,8,comercial,1846.39 mts2
"(-12.175829279412676, -72.4128274208798)","Picarte 446
Nueva Imperial, Región de La Araucanía",$2167.76 USD,---,7,oficinas,1024.15 mts2
"(-8.795375594742149, -80.26271685047291)","Lautaro 77
La Estrella, Región del Libertador General Bernardo O'Higgins, 1935050",$3006.33 USD,---,1,vivienda,662.44 mts2
"(-10.049298146045047, -74.78998549072787)","Avda. Las Araucarias 11
Litueche, Región del Libertador General Bernardo O'Higgins",$4653.95 USD,---,4,oficinas,507.66 mts2
"(-8.904358515457286, -75.90426579333884)","Gabriela Mistral 804
La Estrella, Región del Libertador General Bernardo O'Higgins",$4349.87 USD,---,6,oficinas,824.28 mts2
"(-8.688909399133552, -71.16921835653719)","Ruta 5 Sur, km 206",$4939.15 USD,---,0,vivienda,701.07 mts2
"(-13.050121632617563, -74.95950784934404)","Las Mosquetas 714
María Pinto, Región Metropolitana, 6823480",$4218.46 USD,---,10,oficinas,1826.46 mts2
"(-10.958001602055113, -79.86259356422306)","Calle Gabriela Mistral 2362
Molina, Región del Maule, 4435810",$3351.04 USD,---,6,oficinas,403.32 mts2
"(-9.2181583115798, -72.46501139474267)","Eusebio Lillo 3987
Vilcún, Región de La Araucanía, 6270440",$4227.62 USD,---,5,oficinas,1253.70 mts2
"(-13.494864868552817, -73.23030479119642)","Antonella Carrasco 5036
Quintero, Región de Valparaíso, 1366300",$3336.18 USD,---,6,comercial,797.40 mts2
"(-10.846521669427988, -74.90537846770802)","Fernanda Vera 4865 Piso 9
Río Claro, Región del Maule",$3307.05 USD,---,0,comercial,105.38 mts2
"(-9.878393703916608, -73.9581777413777)","Calle Hernán Barrios 2033
Puerto Montt, Región de Los Lagos, 9606440",$4183.11 USD,---,4,comercial,673.97 mts2
"(-10.407063909072741, -75.93664793883944)","Ruta 709-CH, km 12, Región de Coquimbo",$3506.05 USD,---,5,oficinas,77.88 mts2
"(-9.628016329324039, -74.18753590703935)","Ignacio Pino 51 Piso 44
La Cruz, Región de Valparaíso",$4457.04 USD,---,6,oficinas,1983.03 mts2
"(-12.703903830667485, -75.51034107084186)","Rosa Díaz 50 Piso 60
Diego de Almagro, Región de Atacama",$3914.61 USD,---,3,comercial,1455.52 mts2
"(-10.776205341967032, -73.84625642842971)","Lautaro 3 Piso 91
Peumo, Región del Libertador General Bernardo O'Higgins",$3359.04 USD,---,7,comercial,1000.52 mts2
"(-10.961642392115483, -77.65776616279341)","María Santibáñez 852
Lautaro, Región de La Araucanía, 4134760",$2433.01 USD,---,1,comercial,239.93 mts2
"(-10.599148992874008, -71.49217387535192)","Avda. Maximiliano Meza 596 Of. 722
Dalcahue, Región de Los Lagos, 2816750",$3390.31 USD,---,8,vivienda,1895.93 mts2
"(-8.422949326305389, -74.52156832916401)","Ruta 5 Sur, km 633",$4487.33 USD,---,9,vivienda,914.40 mts2
"(-10.474311661574355, -76.48209686401843)","Psje. Ramón Carnicer 11 Dpto. 760
San Joaquín, Región Metropolitana, 9546190",$4991.69 USD,---,8,comercial,1816.16 mts2
"(-11.561501083594367, -76.5003494332745)","Calle Lautaro 2937 Piso 8
Pitrufquén, Región de La Araucanía",$4879.72 USD,---,8,vivienda,1370.32 mts2
"(-10.052028074030666, -70.90796612681177)","Esteban Carrasco 322
Santa María, Región de Valparaíso, 3209750",$4795.35 USD,---,2,vivienda,1870.39 mts2
"(-9.643996608008697, -73.5335264525031)","Calle Doris Hernández 4753
Primavera, Región de Magallanes y de la Antártica Chilena, 8429980",$4980.93 USD,---,6,comercial,958.12 mts2
"(-11.20793706804005, -75.46183587535683)","Ruta 5 Sur, km 662",$3111.28 USD,---,2,comercial,518.94 mts2
"(-13.885639214781234, -76.17632047965022)","Ignacio Valdés 1 Of. 2917
Huechuraba, Región Metropolitana, 1949850",$3958.40 USD,---,1,oficinas,1734.30 mts2
"(-11.701786842230975, -71.72582553528039)","Av. Las Margaritas 9699
Copiapó, Región de Atacama, 5495820",$2386.02 USD,---,8,oficinas,996.83 mts2
"(-9.425331563703969, -74.21705009269859)","Esmeralda 720
Pichidegua, Región del Libertador General Bernardo O'Higgins",$3334.73 USD,---,4,comercial,1570.52 mts2
"(-10.839199562755466, -73.39212821547085)","Fabio Maldonado 9795 Of. 9945
Cañete, Región del Biobío, 9210920",$3507.36 USD,---,3,comercial,684.92 mts2
"(-10.414166211539232, -74.76417297886697)","Rubén Leiva 4
Alto del Carmen, Región de Atacama, 3367270",$3482.76 USD,---,7,vivienda,977.14 mts2
"(-9.719850304275992, -77.68012063594519)","Haydée Loyola 476 Of. 842
Mariquina, Región de Los Ríos, 6810370",$2207.43 USD,---,1,vivienda,392.66 mts2
"(-11.702335964415804, -74.99883026407032)","Juana Sepúlveda 519 Of. 954
Pudahuel, Región Metropolitana, 1585320",$4388.01 USD,---,4,vivienda,927.81 mts2
"(-11.833741444995944, -70.81661678010238)","Claudio Venegas 2707
Estación Central, Región Metropolitana",$2012.51 USD,---,3,oficinas,912.06 mts2
"(-11.157473548365227, -76.6530313043762)","Avda. Los Aromos 426
Quirihue, Región de Ñuble, 1144170",$4899.16 USD,---,8,vivienda,1651.30 mts2
"(-10.21469993170604, -72.98859966321251)","Calle Los Higos 662
General Lagos, Región de Arica y Parinacota, 8793430",$2103.84 USD,---,3,vivienda,176.33 mts2
"(-10.727791028399523, -74.4621852079681)","Calle Jacqueline Espinosa 7050 Of. 8131
La Serena, Región de Coquimbo",$2379.30 USD,---,0,comercial,985.15 mts2
"(-11.452685631203979, -77.85424989090295)","Ruta 891-CH, km 10, Región de Valparaíso",$3555.32 USD,---,6,comercial,99.55 mts2
"(-11.278113226816112, -76.09206210766925)","Ruta 5 Norte, km 923",$4704.74 USD,---,4,comercial,410.36 mts2
"(-12.694382900106183, -73.7018587929653)","Av. Manuel Baquedano 54 Dpto. 12
Viña del Mar, Región de Valparaíso",$2456.46 USD,---,1,oficinas,1457.28 mts2
"(-8.17275445564993, -71.82570146255165)","Los Girasoles 1395
San Rafael, Región del Maule, 0436820",$2781.00 USD,---,6,vivienda,13.01 mts2
"(-12.953451554231135, -73.23589376784194)","Valentina Muñoz 51 Of. 1324
Yerbas Buenas, Región del Maule, 8340460",$4623.74 USD,---,4,vivienda,336.90 mts2
"(-9.525324339828058, -74.17022800303305)","Calle Fabián Villablanca 78
Las Cabras, Región del Libertador General Bernardo O'Higgins, 7375930",$4898.41 USD,---,3,comercial,88.96 mts2
"(-12.459966848016617, -78.56985777533876)","Claudia Espinosa 3198 Of. 7457
Torres del Paine, Región de Magallanes y de la Antártica Chilena",$2639.12 USD,---,0,vivienda,241.31 mts2
"(-12.833631556516378, -74.20958913063973)","Manuel Rodríguez 8361 Of. 8562
Coronel, Región del Biobío",$3772.62 USD,---,9,oficinas,423.18 mts2
"(-6.859658470916244, -76.57815222524728)","Calle Martín Choque 4729 Dpto. 1783
Purranque, Región de Los Lagos, 8921740",$4310.26 USD,---,10,oficinas,1150.69 mts2
"(-8.26738642071554, -78.02333413646495)","Francisco Lagos 43
Pinto, Región de Ñuble",$2806.80 USD,---,7,oficinas,1979.75 mts2
"(-9.302374691717759, -78.26436780150493)","Av. Los Girasoles 93
Teodoro Schmidt, Región de La Araucanía, 4430450",$3868.54 USD,---,10,comercial,1427.53 mts2
"(-12.461671083862058, -72.55266987988433)","Juan Luna 9241 Dpto. 240
Chillán Viejo, Región de Ñuble, 8129240",$4317.11 USD,---,1,comercial,331.17 mts2
"(-9.507889693108718, -75.85950034595041)","Benjamín Vicuña Mackenna 69 Piso 9
San Ignacio, Región de Ñuble, 0068910",$2103.56 USD,---,7,oficinas,1261.63 mts2
"(-12.829793325421926, -74.66323068796174)","Ruta 5 Sur, km 497",$2412.14 USD,---,7,vivienda,1312.78 mts2
"(-8.764288488748505, -75.50184802928852)","Calle Ingrid Méndez 9661 Of. 944
Pitrufquén, Región de La Araucanía, 2972790",$4295.49 USD,---,2,vivienda,1119.61 mts2
"(-12.904306797852067, -73.05908968972243)","Pablo Espinoza 269 Of. 654
Cerro Navia, Región Metropolitana, 7084010",$4739.40 USD,---,0,vivienda,355.48 mts2
"(-11.212793796997909, -76.24845902451264)","Arturo Prat 152
San Nicolás, Región de Ñuble",$3041.88 USD,---,7,comercial,1188.02 mts2
"(-11.189889870738556, -74.5006820485254)","Calle Sandra Jaque 2
Pucón, Región de La Araucanía",$4195.56 USD,---,4,comercial,370.71 mts2
