loc,address,value,geo,levels,type,size
"(-10.680763428621598, -73.73835868346447)","Las Mosquetas 529 Piso 1
Teodoro Schmidt, Región de La Araucanía, 1913030",$2162.71 USD,---,6,vivienda,1956.68 mts2
"(-11.211155458390277, -73.39250701792643)","Avenida Manuel Montt 76 Piso 8
Lota, Región del Biobío, 3461280",$3008.06 USD,---,1,oficinas,1608.14 mts2
"(-11.253884341412665, -75.07076797641524)","Avenida Las Rosas 34 Piso 89
Quilicura, Región Metropolitana",$2465.55 USD,---,10,comercial,889.84 mts2
"(-10.548612249729853, -73.65720008019635)","Camino Esmeralda 9650
Hijuelas, Región de Valparaíso",$3030.02 USD,---,5,comercial,346.91 mts2
"(-10.30316861785666, -75.02248616359972)","Calle Los Copihues 40
Los Andes, Región de Valparaíso",$4633.39 USD,---,0,oficinas,1131.68 mts2
"(-13.047088204412816, -73.00050838217268)","Calle Vicuña Mackenna 61 Dpto. 8194
Taltal, Región de Antofagasta",$3605.51 USD,---,10,comercial,1131.05 mts2
"(-11.921485390228876, -72.32485009127727)","Irarrázabal 2901
Paiguano, Región de Coquimbo",$4550.69 USD,---,2,comercial,1379.95 mts2
"(-10.165901429269262, -75.42139723347391)","Manuel Rodríguez 95 Dpto. 977
Calama, Región de Antofagasta, 0911390",$3118.97 USD,---,3,comercial,424.84 mts2
"(-9.138411399931263, -74.06164518241425)","Los Alerces 9838
Concepción, Región del Biobío, 5824270",$2258.46 USD,---,7,comercial,84.08 mts2
"(-11.181250437964552, -74.46326309584643)","Calle Luis Flores 7373
Putaendo, Región de Valparaíso, 6535400",$2909.52 USD,---,3,vivienda,1328.77 mts2
"(-13.089367552449772, -68.21575359032954)","Caupolicán 121
San Esteban, Región de Valparaíso",$4075.96 USD,---,0,oficinas,1077.38 mts2
"(-12.691834792298204, -74.87434795493743)","Alonso de Ribera 411 Piso 27
Cobquecura, Región de Ñuble, 0934440",$3441.43 USD,---,3,vivienda,490.63 mts2
"(-10.635173512279387, -74.60005511197494)","Calle Las Manzanillas 19
Calera de Tango, Región Metropolitana, 9002530",$3538.77 USD,---,7,comercial,572.42 mts2
"(-10.435165131496827, -75.10602703209777)","Calle Camila Guerrero 7784 Piso 5
Yungay, Región de Ñuble",$2501.57 USD,---,2,oficinas,916.08 mts2
"(-10.671388994237736, -76.22436628026544)","Calle Los Calafates 9704
El Tabo, Región de Valparaíso, 9430290",$4327.66 USD,---,4,oficinas,265.12 mts2
"(-9.860148287031182, -75.16390047461188)","Calle Giovanna Salamanca 6353
Curacaví, Región Metropolitana, 2700620",$2220.94 USD,---,9,vivienda,1795.86 mts2
"(-10.36344916031399, -77.47418782828514)","Calle Gabriela Mistral 983 Dpto. 354
María Elena, Región de Antofagasta, 7947910",$3027.19 USD,---,4,oficinas,1018.48 mts2
"(-10.724970816514668, -77.00693375083952)","Los Robles 259 Of. 8068
Canela, Región de Coquimbo, 0037420",$3124.97 USD,---,6,vivienda,1747.73 mts2
"(-10.288952614401282, -75.12342733511622)","Camino Macarena Reyes 22
Cabo de Hornos, Región de Magallanes y de la Antártica Chilena",$4456.70 USD,---,7,comercial,349.22 mts2
"(-8.479196073332515, -71.57265265088532)","Avda. Alonso de Ercilla 4133 Dpto. 3436
Vichuquén, Región del Maule",$3020.80 USD,---,5,comercial,1066.78 mts2
"(-10.563419105260829, -75.04010370135278)","Av. Los Aromos 230
Juan Fernández, Región de Valparaíso",$2507.92 USD,---,8,comercial,1435.93 mts2
"(-12.710433378851851, -74.96777356796875)","Ruta T-11, km 26, Región de Aysén del General Carlos Ibáñez del Campo",$3238.68 USD,---,2,oficinas,1542.68 mts2
"(-8.64986937583198, -72.00224064451008)","Salvador Allende 867 Piso 21
Empedrado, Región del Maule, 5736130",$3443.63 USD,---,1,vivienda,1427.01 mts2
"(-9.00246488729201, -71.58913839098267)","Pasaje Lautaro 709 Piso 60
Cochrane, Región de Aysén del General Carlos Ibáñez del Campo, 8591250",$4150.20 USD,---,10,oficinas,1858.96 mts2
"(-10.157644850341782, -75.22048006023111)","Ruta T-90, km 35, Región de Valparaíso",$4966.99 USD,---,2,vivienda,279.03 mts2
"(-11.918261576696025, -77.9487619017864)","Arturo Prat 86
O'Higgins, Región de Aysén del General Carlos Ibáñez del Campo, 2048870",$3668.57 USD,---,3,oficinas,1364.95 mts2
"(-10.747517109068042, -75.73259288578738)","Ruta U-324, km 28, Región de La Araucanía",$4605.32 USD,---,9,comercial,1718.03 mts2
"(-10.529604929324135, -75.41236458374891)","Calle Ricardo Parra 94 Of. 250
Temuco, Región de La Araucanía",$4070.66 USD,---,7,comercial,434.89 mts2
"(-13.17687511158834, -74.6529745630523)","Las Manzanillas 580
Arica, Región de Arica y Parinacota, 1994070",$4516.93 USD,---,0,comercial,662.78 mts2
"(-9.374746389264642, -78.65249850692692)","Patricio Tapia 6869 Of. 983
Timaukel, Región de Magallanes y de la Antártica Chilena, 3295990",$2534.35 USD,---,8,comercial,82.56 mts2
"(-13.008030104031942, -69.48594043557804)","Av. Matías Escobar 840
Futrono, Región de Los Ríos, 4892530",$4415.19 USD,---,8,comercial,273.43 mts2
"(-10.660391355604471, -74.44853978662509)","Diego Portales 748 Of. 9617
San Bernardo, Región Metropolitana, 6440780",$3451.53 USD,---,3,oficinas,643.89 mts2
"(-12.368652022621724, -76.89880058491451)","Ruta T-75, km 33, Región de Arica y Parinacota",$2449.48 USD,---,4,oficinas,820.05 mts2
"(-13.477741558115452, -79.29239836820676)","Arturo Prat 56
Petorca, Región de Valparaíso",$4980.91 USD,---,9,comercial,1899.46 mts2
"(-12.792199430692097, -75.05399100736713)","Calle Los Abedules 654
Rengo, Región del Libertador General Bernardo O'Higgins, 6442850",$2678.13 USD,---,3,oficinas,1085.56 mts2
"(-12.404348139265919, -74.56517961955203)","Calle Gabriela Mistral 11 Dpto. 16
Cabildo, Región de Valparaíso",$4958.27 USD,---,9,vivienda,262.73 mts2
"(-11.862796405913924, -75.97054226172149)","Ruta 668-CH, km 1, Región de La Araucanía",$2366.02 USD,---,7,vivienda,1213.56 mts2
"(-7.570341393689906, -73.3596796859973)","Ruta U-628, km 18, Región de Coquimbo",$3017.80 USD,---,1,oficinas,1395.95 mts2
"(-10.507383106295189, -73.86048671378745)","Calle Caupolicán 145
Hijuelas, Región de Valparaíso, 2050620",$4772.73 USD,---,3,oficinas,513.93 mts2
"(-11.129017287500826, -72.3127593396377)","Bilbao 316 Dpto. 7930
Santa Cruz, Región del Libertador General Bernardo O'Higgins",$4038.30 USD,---,3,comercial,288.99 mts2
"(-10.428151150798003, -75.06255169912086)","Avenida José Miguel Carrera 7323
Purranque, Región de Los Lagos",$2805.08 USD,---,10,oficinas,1414.78 mts2
"(-11.854999509173943, -71.02355070690976)","Las Mandarinas 313
Toltén, Región de La Araucanía, 1490390",$2438.24 USD,---,7,vivienda,1398.77 mts2
"(-10.707121451264154, -75.63865709949263)","Calle José Guerra 3786
La Reina, Región Metropolitana",$3760.73 USD,---,2,comercial,1189.22 mts2
"(-10.590780957792257, -76.61134109930266)","Pedro Montt 2129 Dpto. 517
Río Ibáñez, Región de Aysén del General Carlos Ibáñez del Campo, 1317000",$3083.91 USD,---,1,oficinas,948.71 mts2
"(-10.851483378606806, -72.4112745029647)","Ruta 228-CH, km 21, Región de Coquimbo",$3095.34 USD,---,9,vivienda,580.44 mts2
"(-12.160051735510164, -76.12591986152673)","Ruta 5 Norte, km 156",$2252.15 USD,---,8,vivienda,682.20 mts2
"(-13.7595010588864, -74.6458029575946)","Psje. Jorge Burgos 223 Piso 65
San Ignacio, Región de Ñuble",$3721.05 USD,---,6,oficinas,111.36 mts2
"(-9.752050219017264, -77.02451197629378)","Los Aromos 5144
La Serena, Región de Coquimbo",$3222.79 USD,---,5,oficinas,1339.88 mts2
"(-12.69465991402675, -74.33280711627829)","Camila Oyarzún 642
Alto Hospicio, Región de Tarapacá, 6867100",$4807.89 USD,---,9,oficinas,945.97 mts2
"(-10.656645911071408, -75.67381628918122)","Calle Enrique Mac Iver 4146
Ancud, Región de Los Lagos, 8584980",$2396.54 USD,---,2,vivienda,875.01 mts2
"(-9.677807145185856, -76.16035750265839)","Ruta T-55, km 11, Región del Biobío",$3847.25 USD,---,10,vivienda,1957.18 mts2
"(-13.359148869210777, -74.21144379097802)","Ruta T-95, km 13, Región de Los Ríos",$4052.07 USD,---,2,vivienda,1921.30 mts2
"(-10.022236527027841, -76.2708496042081)","Calle Ana Hernández 9150 Of. 121
Santiago, Región Metropolitana, 6583920",$3813.36 USD,---,1,comercial,635.84 mts2
"(-8.81329762509732, -72.25244747779725)","Arturo Prat 270 Piso 3
Cholchol, Región de La Araucanía",$4993.98 USD,---,6,comercial,978.84 mts2
"(-10.73207247481432, -76.42344093391948)","Las Rosas 918
Ancud, Región de Los Lagos",$2002.97 USD,---,7,comercial,570.95 mts2
"(-8.850668466367456, -74.21829087660055)","Ruta 5 Sur, km 689",$4104.97 USD,---,5,comercial,749.98 mts2
"(-9.216323698244823, -78.27246507011373)","Avda. Las Manzanillas 530
Lumaco, Región de La Araucanía",$2726.05 USD,---,0,comercial,394.83 mts2
"(-7.244246636244833, -76.1807389894407)","Calle Lynch 96
Máfil, Región de Los Ríos",$3651.97 USD,---,0,oficinas,956.48 mts2
"(-8.813580985857032, -74.95382646428583)","Calle Richard Díaz 509
Curicó, Región del Maule, 5273100",$4683.41 USD,---,10,comercial,949.65 mts2
"(-12.829548366923133, -74.18289341414082)","Barros Arana 9141 Dpto. 8551
Calle Larga, Región de Valparaíso, 9654420",$4941.00 USD,---,8,oficinas,1881.02 mts2
"(-9.902230471820241, -76.38214311292458)","Salvador Allende Gossens 8152 Piso 19
Villa Alemana, Región de Valparaíso",$4093.46 USD,---,0,oficinas,1248.51 mts2
"(-8.412355482605339, -79.67675499335323)","Jorge Cáceres 1456 Of. 7486
Caldera, Región de Atacama, 4663640",$4010.97 USD,---,6,comercial,1753.75 mts2
"(-12.712837933805455, -73.6563995322536)","Erik Reyes 3821 Piso 1
Río Bueno, Región de Los Ríos",$3960.74 USD,---,3,oficinas,1569.06 mts2
"(-11.834858975017571, -75.18436836110413)","Avenida Marcelo Aguayo 506
Teno, Región del Maule, 3324760",$4286.91 USD,---,7,vivienda,876.12 mts2
"(-10.253286991173985, -76.47864832682609)","Arturo Prat 8093
Isla  de Pascua, Región de Valparaíso, 8962420",$2884.92 USD,---,9,vivienda,157.11 mts2
"(-11.800507255613617, -75.15559926728287)","Ruta 821-CH, km 14, Región de Ñuble",$2651.27 USD,---,8,vivienda,1418.82 mts2
"(-11.401362609556077, -72.94095613690872)","Los Aromos 87 Dpto. 5871
Puchuncaví, Región de Valparaíso",$3262.56 USD,---,0,comercial,1849.85 mts2
"(-13.402885090362346, -75.50551543915141)","Ramón Carnicer 5266 Piso 78
Quillota, Región de Valparaíso, 1266910",$2454.31 USD,---,5,oficinas,1052.99 mts2
"(-10.1427883998619, -74.81893312797278)","Ruta 5 Norte, km 882",$2786.92 USD,---,6,vivienda,1285.68 mts2
"(-10.536448439639578, -77.88469640563135)","Calle Los Encinos 205
Palmilla, Región del Libertador General Bernardo O'Higgins, 8038710",$4883.88 USD,---,10,oficinas,1046.04 mts2
"(-11.857783792994866, -73.80018887371475)","Las Rosas 676 Piso 55
Pelluhue, Región del Maule, 8015280",$4599.70 USD,---,1,vivienda,1451.85 mts2
"(-11.956570841787714, -73.5377999412784)","Avenida Teresa González 7038
Colbún, Región del Maule",$3713.82 USD,---,0,oficinas,1012.08 mts2
"(-9.855112728880108, -73.81801506313934)","Ruta T-65, km 33, Región de Antofagasta",$2195.39 USD,---,6,oficinas,1804.13 mts2
"(-10.587283567202112, -77.76712818363528)","Calle Emilia García 72
Chile Chico, Región de Aysén del General Carlos Ibáñez del Campo",$2146.68 USD,---,9,comercial,576.19 mts2
"(-10.489084761934768, -70.48021771453793)","Las Azucenas 7534
Sagrada Familia, Región del Maule, 4042480",$4701.71 USD,---,2,comercial,708.67 mts2
"(-13.35801231682337, -76.80130421345831)","Las Margaritas 93
Llanquihue, Región de Los Lagos, 8185900",$2056.87 USD,---,4,comercial,998.94 mts2
"(-9.60410595875893, -76.09282740374046)","Ruta 427-CH, km 20, Región de Antofagasta",$3388.10 USD,---,8,vivienda,306.98 mts2
"(-8.417096331802451, -76.67654476788641)","Calle Consuelo Águila 8718 Dpto. 977
Purranque, Región de Los Lagos",$2887.38 USD,---,5,comercial,284.26 mts2
"(-11.618076016123368, -74.27176062880767)","Ruta 5 Norte, km 244",$3839.43 USD,---,8,vivienda,1635.43 mts2
"(-13.33630592365924, -72.72146028656248)","Ruta 5 Norte, km 464",$3143.74 USD,---,0,comercial,875.94 mts2
"(-10.187367217575886, -74.9692320387519)","Ruta 5 Sur, km 879",$3070.01 USD,---,3,vivienda,1974.45 mts2
"(-10.443121426853962, -76.51110183535316)","Gabriela Mistral 950
Antofagasta, Región de Antofagasta",$3490.60 USD,---,5,comercial,1787.41 mts2
"(-8.84078324859601, -74.8531667951114)","Ruta 5 Norte, km 574",$3910.86 USD,---,7,oficinas,654.38 mts2
"(-11.770541256638658, -72.4790284625773)","Ruta 5 Norte, km 424",$4646.20 USD,---,8,oficinas,760.53 mts2
"(-8.988435158084252, -71.30098428021773)","Calle Eusebio Lillo 9365 Piso 88
Calama, Región de Antofagasta, 8791090",$4079.65 USD,---,6,oficinas,154.89 mts2
"(-11.881284215012144, -72.880868353293)","Calle Arturo Prat 996 Dpto. 702
La Granja, Región Metropolitana",$4395.19 USD,---,2,comercial,1483.54 mts2
"(-10.773098536679218, -75.75858890734541)","Av. Los Aromos 70
Huara, Región de Tarapacá, 1000570",$3159.21 USD,---,6,comercial,453.47 mts2
"(-11.078878423349463, -73.16836450956181)","Ruta 5 Norte, km 62",$3985.05 USD,---,10,comercial,1962.78 mts2
"(-9.217860659747185, -77.03080777198284)","Estela Vega 7090 Dpto. 229
Tocopilla, Región de Antofagasta",$2270.95 USD,---,5,vivienda,1178.10 mts2
"(-10.615396688943042, -76.18701041029605)","Casanova 126 Of. 9851
Perquenco, Región de La Araucanía, 9251400",$2668.45 USD,---,1,oficinas,1813.62 mts2
"(-11.605554729597499, -71.72709862543684)","Ruta 185-CH, km 11, Región de Los Ríos",$4642.62 USD,---,6,vivienda,484.62 mts2
"(-9.962501800355403, -73.07114810619069)","Juan Mackenna 69 Of. 555
San Joaquín, Región Metropolitana",$2480.19 USD,---,4,vivienda,1795.95 mts2
"(-9.997241010285109, -75.54024992576625)","Calle Jenniffer Soto 8 Piso 86
Vicuña, Región de Coquimbo, 4037520",$3497.81 USD,---,2,oficinas,1770.34 mts2
"(-9.461054813112176, -73.30932771221146)","Ruta 5 Sur, km 827",$2613.06 USD,---,8,oficinas,108.80 mts2
"(-9.79715700712581, -74.77970433572254)","Los Abedules 137
Licantén, Región del Maule",$2809.57 USD,---,2,vivienda,755.92 mts2
"(-7.425541390383939, -73.43920761505252)","Richard León 7240
Huechuraba, Región Metropolitana",$2379.65 USD,---,2,comercial,1868.66 mts2
"(-10.941850593773786, -73.77071099783859)","Calle Ramón Barros Luco 788 Dpto. 7779
Futrono, Región de Los Ríos, 1043710",$4952.68 USD,---,0,comercial,346.27 mts2
"(-10.32361456520182, -69.4264631414166)","Jonatan Flores 96
Rinconada, Región de Valparaíso",$3195.74 USD,---,7,oficinas,1813.11 mts2
"(-9.240730677924422, -77.87886750960438)","Psje. Miriam Maldonado 377 Piso 7
Colina, Región Metropolitana",$4945.54 USD,---,8,comercial,1778.28 mts2
"(-9.463187150013379, -76.13289413602782)","Ruta T-54, km 29, Región de Coquimbo",$2656.26 USD,---,8,comercial,1500.79 mts2
"(-7.495073932713771, -75.36177399535991)","Av. Las Rosas 86
Pitrufquén, Región de La Araucanía, 2879800",$4910.92 USD,---,4,comercial,1440.27 mts2
"(-8.221735561312542, -76.83280798885272)","Los Copihues 453 Piso 7
Rauco, Región del Maule",$4340.14 USD,---,2,oficinas,1669.13 mts2
"(-10.115464531477134, -69.08597268033866)","Pasaje Las Margaritas 51 Piso 3
Villarrica, Región de La Araucanía, 4701330",$3056.45 USD,---,5,vivienda,130.59 mts2
"(-11.069308823845056, -77.58395209779044)","Calle Caupolicán 41 Piso 29
San Carlos, Región de Ñuble, 9627570",$2697.72 USD,---,0,oficinas,1791.67 mts2
"(-13.034886273854896, -72.36348946479796)","Calle Las Margaritas 4707 Of. 2271
Macul, Región Metropolitana, 1477100",$3619.62 USD,---,0,oficinas,399.78 mts2
"(-11.944603558058295, -78.10892794693261)","Pasaje Las Hortensias 70
Renaico, Región de La Araucanía, 2601380",$2762.31 USD,---,3,comercial,1876.18 mts2
"(-9.21970297091785, -73.25852703157832)","Ruta 5 Norte, km 404",$2326.96 USD,---,10,vivienda,508.61 mts2
"(-10.397958458741709, -76.06141106330735)","Calle Las Azucenas 81 Of. 9478
Salamanca, Región de Coquimbo",$2122.33 USD,---,4,comercial,1759.74 mts2
"(-11.874543771469996, -75.43806564988547)","Calle Los Encinos 50 Dpto. 7689
Purén, Región de La Araucanía",$3031.93 USD,---,1,oficinas,920.78 mts2
"(-10.30799819998413, -77.09510813366535)","Calle Leyla Pérez 451 Of. 7528
O'Higgins, Región de Aysén del General Carlos Ibáñez del Campo",$3125.20 USD,---,5,comercial,1052.16 mts2
"(-13.159570719276605, -77.68169097098682)","Las Malvas 6
Los Álamos, Región del Biobío",$2323.75 USD,---,9,comercial,1537.83 mts2
"(-8.094680820302232, -74.72274647310702)","Marisol Vilches 64
Puqueldón, Región de Los Lagos",$3411.23 USD,---,6,vivienda,1324.14 mts2
"(-12.623011799071797, -77.33978844894352)","Calle Lautaro 5885
Coihaique, Región de Aysén del General Carlos Ibáñez del Campo, 5129160",$4158.75 USD,---,8,oficinas,832.73 mts2
"(-13.620208861487232, -75.28959671681382)","Los Carrera 406 Dpto. 784
Curanilahue, Región del Biobío, 6074440",$4938.13 USD,---,1,oficinas,1606.59 mts2
"(-7.9552778564862, -74.24127599977781)","Ruta U-765, km 15, Región del Libertador General Bernardo O'Higgins",$2167.88 USD,---,7,comercial,223.20 mts2
"(-12.768994198872123, -76.15360045786855)","Calle Los Robles 997 Piso 4
San Pablo, Región de Los Lagos, 4679530",$4555.20 USD,---,6,vivienda,240.85 mts2
"(-8.307671543950828, -78.77771933546043)","Calle Los Pinos 3962 Of. 6785
Nogales, Región de Valparaíso, 4424350",$4699.84 USD,---,9,comercial,326.77 mts2
"(-12.46319642724146, -73.96011348799053)","Avenida Bernardo O'Higgins 1676 Of. 860
Romeral, Región del Maule",$2715.81 USD,---,5,oficinas,1147.92 mts2
"(-9.904694796313569, -74.09613665225935)","Ruta 5 Sur, km 432",$2908.25 USD,---,9,oficinas,113.56 mts2
"(-10.140216970160482, -74.60568260064626)","José Miguel Carrera 3661 Dpto. 712
Talagante, Región Metropolitana",$4581.61 USD,---,8,vivienda,1922.50 mts2
"(-12.80981263020216, -75.33359417403162)","Calle José Manuel Balmaceda 149 Piso 64
Machalí, Región del Libertador General Bernardo O'Higgins",$4832.34 USD,---,6,oficinas,1140.62 mts2
"(-13.314176352196405, -74.3277717542763)","Ruta 5 Norte, km 970",$4025.08 USD,---,5,vivienda,547.72 mts2
"(-12.979963191797278, -78.82623729853003)","Calle Cristóbal Gálvez 507
María Pinto, Región Metropolitana",$2338.32 USD,---,6,comercial,670.58 mts2
"(-11.576169912009364, -74.5149039480282)","Esmeralda 18
Fresia, Región de Los Lagos",$3319.70 USD,---,9,oficinas,987.98 mts2
"(-10.242584616684013, -76.87776936343384)","Gladys Oyarce 32 Piso 6
Parral, Región del Maule",$3120.32 USD,---,9,comercial,1184.86 mts2
"(-9.563250680526606, -74.65473268872036)","Los Alerces 3533 Dpto. 03
Gorbea, Región de La Araucanía",$3748.38 USD,---,2,oficinas,1076.66 mts2
"(-9.71241817862707, -82.18900027861451)","Psje. Alonso Martínez 868 Of. 6016
Saavedra, Región de La Araucanía, 7548780",$4774.76 USD,---,0,comercial,1473.93 mts2
"(-10.930311792060207, -74.8611221905313)","Pedro Montt 36 Of. 9061
Colina, Región Metropolitana, 9707330",$2302.94 USD,---,2,vivienda,1477.30 mts2
"(-12.792049810731907, -75.5130138663628)","Calle Anahí González 88
Curacautín, Región de La Araucanía",$4621.84 USD,---,2,comercial,130.47 mts2
"(-9.274642048479668, -74.7249789225129)","Calle Samantha Zepeda 88 Dpto. 99
Chillán Viejo, Región de Ñuble, 9231980",$3788.16 USD,---,9,comercial,563.10 mts2
"(-12.602930388296105, -75.97639538701888)","Calle Fernando Aguirre 83 Piso 6
Olivar, Región del Libertador General Bernardo O'Higgins",$2724.25 USD,---,8,oficinas,1334.35 mts2
"(-9.384468019291571, -74.05821497771662)","Calle Las Maravillas 72
Lanco, Región de Los Ríos, 7446370",$4279.40 USD,---,10,vivienda,1354.96 mts2
"(-12.177657882269289, -75.78366471515446)","Arturo Prat 700 Piso 5
Caldera, Región de Atacama",$3585.05 USD,---,4,oficinas,393.41 mts2
"(-9.207329288802441, -71.73963093973032)","Carolina Melo 19
San Bernardo, Región Metropolitana, 3975470",$2917.87 USD,---,3,vivienda,599.45 mts2
"(-11.770639813441825, -77.43623318834665)","Calle Francisco Farías 3184 Piso 0
Alto Hospicio, Región de Tarapacá",$2325.34 USD,---,1,comercial,524.78 mts2
"(-10.426174320480998, -73.75897575727942)","Avda. Bilbao 1
Arauco, Región del Biobío, 8083810",$2647.26 USD,---,6,oficinas,99.32 mts2
"(-12.558600045038796, -74.23216675457789)","Calle Juan Jara 40
Contulmo, Región del Biobío",$2184.31 USD,---,10,comercial,1171.57 mts2
"(-10.005343776094222, -71.49794724769365)","Dylan Seguel 17
Olivar, Región del Libertador General Bernardo O'Higgins, 2729250",$4983.76 USD,---,4,oficinas,1344.88 mts2
"(-10.220979896518365, -76.39563694183838)","Calle Los Robles 295
San Nicolás, Región de Ñuble, 2563930",$2637.01 USD,---,6,oficinas,1744.31 mts2
"(-11.019262644420998, -74.4895311866544)","Calle Joaquín Rojas 4891 Piso 7
Cabildo, Región de Valparaíso, 7676140",$3831.63 USD,---,10,oficinas,1347.70 mts2
"(-11.413980558038087, -72.64327639150007)","Los Girasoles 20
O'Higgins, Región de Aysén del General Carlos Ibáñez del Campo, 2378590",$3261.15 USD,---,3,comercial,1374.50 mts2
"(-10.817015427443863, -74.1818295290732)","Ruta 5 Sur, km 136",$4552.38 USD,---,10,comercial,761.33 mts2
"(-11.10713267409699, -72.84426116364922)","Cristian Guzmán 2525 Dpto. 591
Coinco, Región del Libertador General Bernardo O'Higgins, 8228500",$3950.60 USD,---,2,vivienda,1689.87 mts2
"(-12.354255262557803, -73.86569645358985)","Calle Alejandra Ávila 13 Piso 12
Sagrada Familia, Región del Maule, 5127910",$3898.08 USD,---,3,comercial,898.11 mts2
"(-11.89128774912833, -73.78398161823087)","Calle Ceferino Baez 8895 Dpto. 763
La Cisterna, Región Metropolitana, 8322670",$4373.08 USD,---,3,vivienda,1817.06 mts2
"(-13.35274107689492, -77.57506646083439)","Mercedes Díaz 493 Of. 195
Treguaco, Región de Ñuble",$3851.25 USD,---,7,oficinas,972.51 mts2
"(-11.173568728815736, -75.96171390937229)","Ruta T-57, km 30, Región Metropolitana",$2944.05 USD,---,3,vivienda,703.12 mts2
"(-9.431016806959896, -73.82118451482873)","Los Alerces 57
Catemu, Región de Valparaíso, 3473060",$3169.43 USD,---,1,vivienda,1692.24 mts2
"(-9.524363082505547, -79.69004549854826)","Ruta 5 Sur, km 274",$3334.01 USD,---,5,comercial,1563.47 mts2
"(-8.685336147868794, -70.83580593099833)","Ruta T-82, km 16, Región de Los Ríos",$2592.78 USD,---,10,vivienda,1249.46 mts2
"(-15.57444154191209, -73.06141939838955)","Ámbar Arias 6578 Dpto. 233
Laja, Región del Biobío",$2145.63 USD,---,8,comercial,60.72 mts2
"(-11.801167267282542, -72.0028711735024)","Avda. Esmeralda 304
Los Álamos, Región del Biobío",$2078.86 USD,---,9,comercial,153.30 mts2
"(-12.517602928112392, -75.81021995164922)","Calle Gabriela Mistral 4412
Osorno, Región de Los Lagos",$4954.56 USD,---,7,vivienda,1242.03 mts2
"(-11.958897207381936, -74.02587542744456)","María Núñez 966
Tirúa, Región del Biobío",$4254.07 USD,---,6,vivienda,1697.77 mts2
"(-12.090479634872347, -75.34261630400377)","Avda. Makarena Aravena 19 Of. 5305
Rengo, Región del Libertador General Bernardo O'Higgins",$4847.50 USD,---,7,comercial,1405.42 mts2
"(-5.889783434037705, -73.59755994670672)","Renato Díaz 1781 Of. 5888
San Gregorio, Región de Magallanes y de la Antártica Chilena",$2701.06 USD,---,9,oficinas,844.54 mts2
"(-10.915616299727182, -77.2753361378026)","Ruta 411-CH, km 25, Región de Valparaíso",$3460.26 USD,---,0,oficinas,615.10 mts2
"(-10.25966179647069, -76.7023422308003)","Sandra Chamorro 50
Puerto Varas, Región de Los Lagos",$4215.14 USD,---,2,comercial,1867.18 mts2
"(-9.539234025297695, -73.95188595585746)","Francisca García 78
Lo Prado, Región Metropolitana, 8803370",$4427.20 USD,---,1,comercial,924.82 mts2
"(-11.438331223917327, -73.60099597642103)","Ruta T-67, km 12, Región de Tarapacá",$3850.12 USD,---,1,vivienda,936.27 mts2
"(-11.626567249709947, -80.78560694040883)","Javier Véliz 6
Taltal, Región de Antofagasta, 9514090",$4385.27 USD,---,10,comercial,1533.26 mts2
"(-10.433067385360777, -68.56499713037988)","Av. Las Hortensias 4214
Cunco, Región de La Araucanía",$4163.83 USD,---,4,vivienda,1527.50 mts2
"(-9.48920536613688, -76.70105213557018)","Constanza Chávez 1889
Iquique, Región de Tarapacá",$4510.15 USD,---,8,oficinas,849.92 mts2
"(-12.088009015263188, -76.89333529488933)","Los Robles 3476 Piso 5
Villa Alegre, Región del Maule, 3701340",$2085.00 USD,---,4,oficinas,1375.94 mts2
"(-9.801949014133847, -76.23061321095166)","Ruta 5 Norte, km 309",$2442.28 USD,---,5,oficinas,786.66 mts2
"(-13.164122874982908, -73.32619671401677)","Ruta U-152, km 29, Región de Coquimbo",$4159.35 USD,---,1,oficinas,555.07 mts2
"(-8.860535235706077, -76.07285095581541)","Artemio Cornejo 992 Of. 6552
Quinta Normal, Región Metropolitana",$4228.05 USD,---,7,comercial,1202.40 mts2
"(-13.177265436016588, -75.52157186742271)","Calle Ángel Saavedra 4940 Piso 8
San Pedro, Región Metropolitana, 8322570",$3736.20 USD,---,4,oficinas,512.81 mts2
"(-8.908333591323995, -76.39045783985017)","Ruta U-672, km 25, Región de Atacama",$3243.96 USD,---,4,oficinas,1508.84 mts2
"(-10.486268988682784, -74.97213001478234)","Eva Herrera 330 Of. 407
Maullín, Región de Los Lagos",$3151.12 USD,---,2,oficinas,772.13 mts2
"(-10.271541880441797, -76.19955539507873)","Ruta T-60, km 13, Región de Ñuble",$3497.86 USD,---,8,vivienda,1884.02 mts2
"(-10.092073002316376, -71.33853156248168)","Calle Michelle Palma 1525 Piso 2
San Ignacio, Región de Ñuble, 5081900",$4783.71 USD,---,7,comercial,500.58 mts2
"(-9.289107197658877, -72.63752377098896)","Paz Peña 38
Pemuco, Región de Ñuble",$4608.70 USD,---,8,vivienda,930.44 mts2
"(-12.32473557662454, -74.11790693981378)","Viviana Farías 1359
Vichuquén, Región del Maule",$2604.71 USD,---,8,oficinas,1791.39 mts2
"(-11.561824982299779, -72.22480949493152)","Ruta 5 Sur, km 119",$3028.51 USD,---,8,oficinas,632.37 mts2
"(-10.506813345859237, -72.87014742061827)","Ruta 477-CH, km 34, Región del Libertador General Bernardo O'Higgins",$4754.13 USD,---,8,comercial,1661.74 mts2
